total,SD,WM,not SD,not WM,both,neither,timestep
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2979.0,1489.5,662.0,0.0,3972.0,662.0,0.0,15
3962.0,1485.75,3962.0,3962.0,3962.0,660.3333333333333,0.0,20
5280.0,1485.0,2970.0,5280.0,9900.0,660.0,9900.0,25
1980.0,1485.0,396.0,396.0,9900.0,660.0,9900.0,30
1980.0,0.0,0.0,396.0,9900.0,0.0,9900.0,35
